module,start,events,times
PHYC10070,02:06.2,"['JOIN', 'FINISH', 'PAUSE', 'START', 'PAUSE', 'PAUSE']","[0, 7944, 3199, 0, 69, 2464]"
PHYC10070,02:17.8,"['TRANSFER', 'JOIN', 'PAUSE', 'PAUSE', 'FINISH', 'PAUSE', 'START']","[60, 0, 56, 1866, 7919, 1834, 0]"
MST10040,03:54.4,"['JOIN', 'JOIN', 'START', 'FINISH', 'PAUSE']","[0, 3, 0, 2717, 2688]"
MATH10250,11:07.4,"['PAUSE', 'PAUSE', 'JOIN', 'PAUSE', 'PAUSE', 'FINISH', 'JOIN', 'START', 'PAUSE']","[5166, 3978, 0, 3967, 3959, 5227, 3975, 0, 818]"
PHYC10120,57:48.8,"['PAUSE', 'JOIN', 'FINISH', 'START']","[934, 0, 4733, 0]"
MATH20300,58:09.2,"['START', 'FINISH', 'PAUSE', 'TRANSFER', 'JOIN', 'JOIN']","[0, 9595, 541, 9589, 3, 0]"
MATH20330,07:31.2,"['FINISH', 'PAUSE', 'PAUSE', 'START', 'TRANSFER', 'JOIN']","[14068, 605, 14052, 0, 14050, 0]"
MATH10250,14:08.7,"['JOIN', 'PAUSE', 'JOIN', 'FINISH', 'START']","[0, 1, 0, 17567, 0]"
MST10040,14:41.2,"['JOIN', 'START', 'PAUSE', 'FINISH']","[0, 0, 91, 3926]"
MATH20330,16:28.4,"['FINISH', 'START', 'PAUSE', 'JOIN']","[3909, 0, 1805, 0]"
ACM20150,51:21.6,"['START', 'FINISH', 'JOIN', 'PAUSE']","[0, 1462, 0, 1254]"
MST10010,04:51.7,"['START', 'PAUSE', 'FINISH', 'PAUSE', 'JOIN']","[0, 1531, 5054, 3871, 0]"
STAT20110,22:58.6,"['JOIN', 'FINISH', 'PAUSE', 'START']","[0, 8356, 2337, 0]"
MATH20330,30:56.2,"['JOIN', 'START', 'FINISH', 'PAUSE']","[0, 0, 3424, 1155]"
MATH20290,34:35.0,"['START', 'FINISH', 'JOIN']","[0, 1094, 0]"
ACM20150,53:29.2,"['START', 'FINISH', 'TRANSFER', 'PAUSE', 'JOIN']","[0, 3304, 997, 982, 0]"
MATH10290,02:24.4,"['START', 'FINISH', 'JOIN', 'PAUSE']","[0, 3227, 0, 389]"
MEEN20010,09:17.8,"['TRANSFER', 'FINISH', 'PAUSE', 'PAUSE', 'START', 'JOIN']","[10684, 12552, 10685, 4, 0, 0]"
MST20010,10:19.8,"['FINISH', 'START', 'PAUSE', 'JOIN']","[2836, 0, 2061, 0]"
MATH10340,11:22.2,"['PAUSE', 'PAUSE', 'TRANSFER', 'FINISH', 'TRANSFER', 'JOIN', 'START', 'PAUSE']","[4788, 626, 2266, 6801, 6796, 0, 0, 232]"
ACM20150,22:33.3,"['TRANSFER', 'START', 'PAUSE', 'PAUSE', 'FINISH', 'JOIN', 'PAUSE']","[11364, 0, 6894, 8414, 11365, 0, 264]"
MST10010,27:28.7,"['START', 'FINISH', 'JOIN']","[0, 2886, 0]"
MATH10200,29:23.5,"['FINISH', 'JOIN', 'START']","[2254, 0, 0]"
MATH20060,45:06.4,"['PAUSE', 'JOIN', 'START', 'FINISH']","[365, 0, 0, 563]"
MATH20060,05:36.9,"['PAUSE', 'START', 'PAUSE', 'FINISH', 'JOIN']","[46, 0, 2258, 7349, 0]"
MATH10250,06:39.2,"['PAUSE', 'PAUSE', 'PAUSE', 'FINISH', 'TRANSFER', 'PAUSE', 'JOIN', 'START', 'JOIN']","[2207, 15, 7494, 12880, 7338, 12128, 12126, 0, 0]"
MATH20330,07:33.2,"['PAUSE', 'FINISH', 'START', 'JOIN']","[1795, 2297, 0, 0]"
MATH00030,10:53.3,"['JOIN', 'START', 'JOIN', 'FINISH', 'JOIN', 'JOIN', 'JOIN', 'JOIN']","[98, 0, 3972, 5814, 0, 3818, 352, 107]"
MATH20330,16:28.0,"['FINISH', 'START', 'JOIN']","[3413, 0, 0]"
MATH10200,32:56.3,"['PAUSE', 'JOIN', 'TRANSFER', 'PAUSE', 'START', 'FINISH']","[4626, 0, 7123, 1401, 0, 7125]"
MST00050,41:06.8,"['FINISH', 'START', 'PAUSE', 'JOIN']","[499, 0, 9, 0]"
MATH20060,49:39.2,"['PAUSE', 'JOIN', 'FINISH', 'START']","[2862, 0, 4695, 0]"
MST20070,56:48.3,"['JOIN', 'PAUSE', 'FINISH', 'TRANSFER', 'START']","[0, 157, 5707, 5705, 0]"
ACM20050,31:00.8,"['JOIN', 'PAUSE', 'START', 'TRANSFER', 'FINISH']","[0, 315, 0, 3624, 3626]"
MATH10250,33:19.1,"['PAUSE', 'JOIN', 'FINISH', 'TRANSFER', 'START']","[903, 0, 3523, 3521, 0]"
MATH20330,37:47.9,"['JOIN', 'PAUSE', 'START', 'FINISH']","[0, 1176, 0, 3532]"
MATH10250,37:56.9,"['PAUSE', 'START', 'PAUSE', 'TRANSFER', 'LEAVE', 'JOIN', 'PAUSE', 'FINISH']","[1, 0, 1779, 1778, 6642, 0, 6644, 7295]"
MATH20060,46:41.3,"['TRANSFER', 'PAUSE', 'FINISH', 'START', 'PAUSE', 'JOIN']","[2702, 835, 6362, 0, 2707, 0]"
MATH20300,52:30.0,"['TRANSFER', 'START', 'FINISH', 'PAUSE', 'JOIN']","[2346, 0, 2347, 439, 0]"
MATH10250,03:38.1,"['JOIN', 'FINISH', 'START', 'PAUSE']","[0, 5015, 0, 2]"
MATH20060,17:20.9,"['START', 'FINISH', 'PAUSE', 'JOIN']","[0, 1080, 2, 0]"
EEEN20020,31:19.8,"['START', 'JOIN', 'PAUSE', 'FINISH']","[0, 0, 1, 3588]"
MATH20300,46:14.0,"['PAUSE', 'JOIN', 'START', 'FINISH']","[1, 0, 0, 3074]"
MST20070,07:04.2,"['FINISH', 'START', 'PAUSE', 'JOIN']","[1944, 0, 1, 0]"
MST20050,11:55.8,"['FINISH', 'JOIN', 'JOIN', 'START', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN']","[2963, 0, 1279, 0, 0, 0, 475, 0, 0, 173]"
MATH20300,06:46.5,"['PAUSE', 'JOIN', 'FINISH', 'START', 'JOIN']","[1, 0, 6592, 0, 0]"
MATH10250,07:57.1,"['FINISH', 'JOIN', 'PAUSE', 'JOIN', 'START', 'JOIN']","[5854, 11, 1284, 180, 0, 0]"
MATH10250,09:36.6,"['PAUSE', 'PAUSE', 'JOIN', 'JOIN', 'START', 'FINISH', 'PAUSE', 'JOIN']","[637, 359, 0, 0, 0, 8442, 626, 634]"
MST20050,17:06.1,"['PAUSE', 'JOIN', 'FINISH', 'START']","[2, 0, 7893, 0]"
MATH10290,29:48.5,"['JOIN', 'START', 'FINISH']","[0, 0, 885]"
MATH10200,29:54.3,"['PAUSE', 'FINISH', 'JOIN', 'START']","[831, 2108, 0, 0]"
MATH00010,44:09.7,"['JOIN', 'START', 'FINISH', 'PAUSE']","[0, 0, 6499, 1]"
ECON20190,57:57.6,"['START', 'JOIN', 'FINISH']","[0, 0, 1293]"
ACM20050,03:13.0,"['START', 'FINISH', 'JOIN', 'JOIN', 'JOIN', 'JOIN']","[0, 5558, 0, 79, 80, 82]"
PHYC10070,06:27.8,"['PAUSE', 'FINISH', 'JOIN', 'START']","[705, 5299, 0, 0]"
PHYC10070,20:15.7,"['PAUSE', 'START', 'JOIN', 'FINISH']","[1435, 0, 0, 2996]"
MATH00010,56:04.9,"['START', 'JOIN', 'PAUSE', 'FINISH']","[0, 0, 1, 2206]"
MATH10250,03:27.5,"['TRANSFER', 'PAUSE', 'JOIN', 'FINISH', 'PAUSE', 'START']","[9921, 9924, 0, 10025, 1966, 0]"
MATH10340,13:55.5,"['PAUSE', 'JOIN', 'FINISH', 'START']","[261, 0, 1483, 0]"
MATH00030,18:56.2,"['PAUSE', 'PAUSE', 'START', 'JOIN', 'FINISH']","[853, 1400, 0, 0, 1804]"
MATH10250,37:37.5,"['JOIN', 'START', 'FINISH']","[0, 0, 768]"
MATH10290,42:41.8,"['JOIN', 'FINISH', 'START']","[0, 268, 0]"
MEEN20010,47:20.0,"['JOIN', 'FINISH', 'START']","[0, 107, 0]"
MATH20300,50:03.6,"['JOIN', 'START', 'JOIN', 'FINISH']","[51, 0, 0, 2763]"
MATH10250,57:11.1,"['FINISH', 'JOIN', 'START']","[1349, 0, 0]"
MATH10250,57:19.4,"['START', 'FINISH', 'PAUSE', 'PAUSE', 'JOIN']","[0, 6745, 4157, 708, 0]"
MATH10290,09:46.6,"['PAUSE', 'FINISH', 'JOIN', 'START']","[686, 5929, 0, 0]"
STAT30250,20:12.5,"['PAUSE', 'FINISH', 'START', 'JOIN']","[385, 2341, 0, 0]"
FOR20100,21:25.5,"['FINISH', 'JOIN', 'START', 'PAUSE']","[5211, 0, 0, 467]"
MATH10340,27:10.6,"['PAUSE', 'JOIN', 'START', 'FINISH', 'PAUSE']","[900, 0, 0, 4846, 2122]"
MATH10250,36:45.6,"['JOIN', 'JOIN', 'START', 'FINISH', 'PAUSE', 'TRANSFER']","[0, 0, 0, 4369, 1512, 4351]"
MATH10230,02:25.2,"['START', 'JOIN', 'FINISH', 'JOIN', 'JOIN']","[0, 0, 3924, 0, 0]"
MATH00030,05:04.4,"['JOIN', 'START', 'FINISH']","[0, 0, 821]"
MEEN20010,07:55.3,"['JOIN', 'START', 'FINISH']","[0, 0, 115]"
MATH20060,10:10.2,"['PAUSE', 'FINISH', 'JOIN', 'START', 'TRANSFER']","[68, 9990, 0, 0, 9982]"
STAT20110,11:39.7,"['JOIN', 'FINISH', 'START']","[0, 322, 0]"
MATH20300,17:05.2,"['START', 'FINISH', 'JOIN']","[0, 878, 0]"
MATH00030,29:29.3,"['PAUSE', 'TRANSFER', 'PAUSE', 'START', 'PAUSE', 'FINISH', 'JOIN', 'PAUSE']","[872, 2391, 1468, 0, 2619, 3557, 0, 1102]"
MATH20060,42:37.2,"['JOIN', 'PAUSE', 'TRANSFER', 'START', 'FINISH']","[0, 1105, 3826, 0, 3829]"
MATH10250,01:37.7,"['START', 'JOIN', 'FINISH', 'JOIN', 'PAUSE']","[0, 0, 915, 0, 846]"
MATH10340,03:49.5,"['START', 'JOIN', 'FINISH', 'PAUSE', 'PAUSE']","[0, 0, 4570, 464, 3017]"
MATH10250,12:17.7,"['START', 'TRANSFER', 'JOIN', 'PAUSE', 'JOIN', 'PAUSE', 'FINISH', 'PAUSE', 'TRANSFER', 'TRANSFER', 'PAUSE']","[0, 2683, 0, 169, 0, 96, 6270, 3034, 6260, 5454, 5486]"
MATH10250,14:57.2,"['JOIN', 'START', 'FINISH']","[0, 0, 821]"
PHYC10070,18:16.7,"['JOIN', 'START', 'FINISH']","[0, 0, 320]"
MST20050,18:29.3,"['START', 'FINISH', 'JOIN']","[0, 437, 0]"
MATH10290,24:12.0,"['START', 'JOIN', 'FINISH']","[0, 0, 1584]"
MATH20300,27:21.6,"['JOIN', 'FINISH', 'JOIN', 'START', 'PAUSE']","[0, 3757, 0, 0, 1137]"
MST10010,29:25.2,"['JOIN', 'START', 'FINISH']","[0, 0, 1458]"
ACM10070,46:53.1,"['PAUSE', 'FINISH', 'JOIN', 'START']","[641, 2177, 0, 0]"
MATH00030,51:59.6,"['START', 'FINISH', 'JOIN']","[0, 2212, 0]"
STAT20070,56:44.0,"['JOIN', 'START', 'PAUSE', 'PAUSE', 'PAUSE', 'FINISH']","[0, 0, 2998, 1338, 2210, 3943]"
MATH10340,58:12.3,"['PAUSE', 'JOIN', 'FINISH', 'START', 'TRANSFER']","[2, 0, 3863, 0, 3860]"
MATH10040,58:26.7,"['JOIN', 'START', 'FINISH', 'PAUSE']","[0, 0, 4071, 640]"
MATH10320,07:18.6,"['START', 'FINISH', 'JOIN']","[0, 1970, 0]"
MATH10340,20:39.6,"['FINISH', 'START', 'PAUSE', 'JOIN', 'PAUSE']","[2501, 0, 129, 0, 1981]"
ACM20150,23:15.9,"['FINISH', 'START', 'JOIN', 'PAUSE']","[2578, 0, 0, 390]"
ACM20150,41:36.4,"['FINISH', 'JOIN', 'START']","[890, 0, 0]"
MATH20150,49:41.6,"['JOIN', 'FINISH', 'START']","[0, 380, 0]"
STAT20070,56:08.2,"['START', 'FINISH']","[0, 11]"
STAT20070,20:00.4,"['FINISH', 'PAUSE', 'JOIN', 'TRANSFER', 'START']","[1122, 146, 0, 445, 0]"
PHYC10070,53:26.5,"['FINISH', 'JOIN', 'START']","[813, 0, 0]"
MATH20150,53:55.8,"['FINISH', 'START', 'JOIN']","[397, 0, 0]"
MATH10250,04:31.5,"['JOIN', 'PAUSE', 'PAUSE', 'START', 'FINISH']","[0, 304, 302, 0, 5025]"
MATH10340,13:20.4,"['FINISH', 'START', 'JOIN']","[75, 0, 0]"
MATH20300,23:15.3,"['JOIN', 'START', 'JOIN', 'FINISH']","[0, 0, 0, 48]"
MATH20060,57:48.8,"['JOIN', 'START', 'FINISH', 'PAUSE', 'JOIN']","[0, 0, 1905, 56, 55]"
MEEN20010,07:06.2,"['JOIN', 'FINISH', 'START', 'PAUSE']","[0, 1429, 0, 283]"
ACM10070,24:58.1,"['START', 'FINISH', 'JOIN']","[0, 107, 0]"
MATH10250,03:22.6,"['PAUSE', 'JOIN', 'FINISH', 'START']","[2169, 0, 6917, 0]"
MATH10340,08:22.8,"['JOIN', 'START', 'FINISH']","[0, 0, 884]"
ACM20150,25:51.0,"['PAUSE', 'FINISH', 'START', 'JOIN']","[1360, 2856, 0, 0]"
ACM20050,41:00.3,"['PAUSE', 'FINISH', 'JOIN', 'START']","[3, 4679, 0, 0]"
MATH10290,41:35.9,"['START', 'JOIN', 'PAUSE', 'FINISH']","[0, 0, 336, 4738]"
MATH10340,07:27.4,"['START', 'JOIN', 'PAUSE', 'FINISH']","[0, 0, 324, 3277]"
MATH20150,10:17.3,"['START', 'JOIN', 'FINISH']","[0, 0, 98]"
MATH20060,13:53.0,"['PAUSE', 'FINISH', 'JOIN', 'START']","[3, 3119, 0, 0]"
MATH10250,14:07.1,"['START', 'JOIN', 'FINISH']","[0, 0, 21]"
MATH10290,14:19.6,"['PAUSE', 'START', 'JOIN', 'PAUSE', 'FINISH', 'TRANSFER']","[350, 0, 0, 9372, 9918, 9308]"
MATH20300,21:25.3,"['FINISH', 'START', 'PAUSE', 'PAUSE', 'JOIN', 'PAUSE', 'TRANSFER']","[9499, 0, 1152, 2860, 0, 9406, 9034]"
MATH10200,43:00.1,"['PAUSE', 'JOIN', 'FINISH', 'START']","[251, 0, 1724, 0]"
MATH10230,48:04.6,"['START', 'FINISH', 'JOIN', 'PAUSE']","[0, 1144, 0, 364]"
MATH20060,58:06.2,"['FINISH', 'JOIN', 'START', 'PAUSE', 'TRANSFER', 'PAUSE']","[7295, 0, 0, 6825, 6751, 259]"
MEEN20010,12:25.1,"['START', 'FINISH', 'JOIN']","[0, 386, 0]"
MATH10290,13:54.4,"['FINISH', 'JOIN', 'PAUSE', 'START']","[1598, 0, 312, 0]"
ACM20150,47:40.2,"['START', 'JOIN', 'JOIN', 'FINISH']","[0, 0, 0, 37]"
MATH20130,58:59.9,"['FINISH', 'JOIN', 'START']","[30, 0, 0]"
MST10040,02:57.2,"['JOIN', 'LEAVE', 'START', 'JOIN', 'JOIN', 'JOIN', 'PAUSE', 'JOIN', 'PAUSE', 'JOIN', 'FINISH', 'PAUSE']","[0, 1991, 0, 657, 308, 1270, 1463, 306, 6062, 354, 6150, 1994]"
MATH20300,03:30.8,"['JOIN', 'LEAVE', 'JOIN', 'START', 'FINISH']","[20, 80, 0, 0, 1163]"
MATH10200,23:19.4,"['FINISH', 'JOIN', 'START']","[1964, 0, 0]"
MATH10030,37:10.6,"['START', 'JOIN', 'FINISH']","[0, 0, 2942]"
STAT20110,37:54.1,"['TRANSFER', 'PAUSE', 'FINISH', 'JOIN', 'PAUSE', 'START', 'PAUSE']","[1334, 2683, 4825, 0, 969, 0, 47]"
FOR20100,54:27.7,"['JOIN', 'PAUSE', 'START', 'FINISH']","[0, 321, 0, 2959]"
MST10040,09:24.6,"['JOIN', 'START', 'PAUSE', 'TRANSFER', 'FINISH']","[0, 0, 214, 14988, 15043]"
ACM20050,15:18.0,"['FINISH', 'JOIN', 'START', 'PAUSE', 'LEAVE']","[1839, 0, 0, 4, 1837]"
MST10040,22:59.5,"['JOIN', 'START', 'FINISH', 'PAUSE', 'JOIN', 'JOIN', 'JOIN']","[0, 0, 2191, 63, 21, 14, 12]"
MATH10200,24:48.3,"['PAUSE', 'TRANSFER', 'JOIN', 'START', 'FINISH']","[795, 14124, 0, 0, 14143]"
ACM20050,27:19.9,"['TRANSFER', 'PAUSE', 'JOIN', 'START', 'PAUSE', 'FINISH']","[719, 729, 0, 0, 680, 2590]"
ACM20050,27:23.8,"['START', 'JOIN', 'JOIN', 'PAUSE', 'FINISH']","[0, 19, 0, 707, 2569]"
MATH10250,47:03.0,"['JOIN', 'FINISH', 'START', 'PAUSE']","[0, 11178, 0, 927]"
ACM10070,47:44.4,"['JOIN', 'FINISH', 'JOIN', 'START']","[0, 323, 0, 0]"
ACM20150,53:51.2,"['START', 'FINISH', 'PAUSE', 'JOIN']","[0, 7560, 34, 0]"
MATH10340,58:34.7,"['JOIN', 'START', 'FINISH']","[0, 0, 307]"
MATH00010,03:24.9,"['START', 'JOIN', 'FINISH']","[0, 0, 589]"
MST10040,05:31.8,"['JOIN', 'START', 'FINISH']","[0, 0, 417]"
FOR20100,11:24.1,"['START', 'FINISH', 'JOIN']","[0, 1837, 0]"
PHYC10210,20:33.8,"['PAUSE', 'FINISH', 'JOIN', 'START']","[1256, 1974, 0, 0]"
MATH00030,22:04.4,"['JOIN', 'START', 'FINISH']","[0, 0, 2337]"
MATH10250,49:25.3,"['JOIN', 'JOIN', 'START', 'FINISH']","[0, 0, 0, 2554]"
FOR20100,51:58.6,"['JOIN', 'START', 'PAUSE', 'FINISH']","[0, 0, 1, 4079]"
MATH10200,04:11.2,"['JOIN', 'FINISH', 'PAUSE', 'START', 'TRANSFER']","[0, 20321, 2559, 0, 20318]"
STAT20070,04:42.9,"['JOIN', 'FINISH', 'START']","[0, 447, 0]"
ACM20150,06:55.4,"['FINISH', 'PAUSE', 'START', 'JOIN']","[3170, 109, 0, 0]"
ACM20050,10:57.3,"['START', 'JOIN', 'PAUSE', 'JOIN', 'JOIN', 'FINISH', 'PAUSE']","[0, 0, 1169, 0, 0, 7811, 5979]"
MATH20300,14:18.7,"['FINISH', 'START', 'PAUSE', 'JOIN', 'PAUSE', 'PAUSE']","[14597, 0, 1787, 0, 18, 13372]"
MATH20300,14:42.3,"['PAUSE', 'START', 'PAUSE', 'FINISH', 'JOIN']","[3437, 0, 1630, 14427, 0]"
MATH10340,29:54.6,"['JOIN', 'START', 'PAUSE', 'FINISH', 'TRANSFER', 'PAUSE']","[0, 0, 1843, 18919, 18800, 8284]"
MST10010,30:45.8,"['JOIN', 'FINISH', 'START', 'PAUSE']","[0, 1734, 0, 1730]"
MATH10200,34:48.2,"['PAUSE', 'JOIN', 'FINISH', 'START']","[237, 0, 4511, 0]"
MATH10250,49:21.5,"['START', 'FINISH', 'JOIN']","[0, 299, 0]"
MATH10200,55:13.6,"['START', 'JOIN', 'FINISH', 'TRANSFER', 'PAUSE']","[0, 0, 17271, 17266, 3947]"
MATH10200,00:36.9,"['FINISH', 'PAUSE', 'JOIN', 'PAUSE', 'TRANSFER', 'START', 'PAUSE']","[6699, 211, 0, 2488, 1825, 0, 3362]"
MST10010,04:38.2,"['FINISH', 'JOIN', 'START', 'PAUSE']","[4581, 0, 0, 163]"
MATH20060,07:46.7,"['JOIN', 'FINISH', 'PAUSE', 'START']","[0, 2503, 513, 0]"
FOR20100,13:28.0,"['JOIN', 'START', 'PAUSE', 'FINISH']","[0, 0, 746, 9766]"
MATH10290,16:41.0,"['START', 'JOIN', 'FINISH']","[0, 0, 832]"
MEEN20010,29:01.9,"['JOIN', 'PAUSE', 'START', 'FINISH']","[0, 24, 0, 9971]"
MATH20060,47:06.9,"['START', 'FINISH', 'JOIN']","[0, 1324, 0]"
MATH10290,51:18.6,"['FINISH', 'START', 'PAUSE', 'JOIN']","[1800, 0, 330, 0]"
MST20070,53:55.3,"['PAUSE', 'FINISH', 'JOIN', 'START', 'PAUSE']","[937, 1255, 0, 0, 1110]"
ECON10720,57:29.0,"['START', 'JOIN', 'FINISH']","[0, 0, 388]"
MST10040,03:46.8,"['PAUSE', 'JOIN', 'FINISH', 'JOIN', 'START']","[741, 0, 7890, 44, 0]"
MATH10290,04:49.4,"['JOIN', 'START', 'PAUSE', 'FINISH']","[0, 0, 626, 2825]"
FOR20100,08:02.5,"['FINISH', 'START', 'JOIN']","[2784, 0, 0]"
MEEN20010,15:10.9,"['JOIN', 'START', 'FINISH', 'PAUSE']","[0, 0, 2587, 1183]"
ACM20050,21:55.6,"['START', 'FINISH', 'PAUSE', 'JOIN']","[0, 1831, 746, 0]"
ACM20150,35:17.5,"['START', 'PAUSE', 'FINISH', 'JOIN']","[0, 17, 9025, 0]"
ACM20150,35:38.6,"['PAUSE', 'JOIN', 'START', 'FINISH']","[137, 0, 0, 9015]"
ACM20150,38:07.2,"['FINISH', 'JOIN', 'START', 'PAUSE', 'JOIN']","[8880, 0, 0, 4, 0]"
ACM20150,40:29.2,"['START', 'FINISH', 'JOIN']","[0, 647, 0]"
MST10040,51:56.7,"['JOIN', 'START', 'FINISH']","[0, 0, 501]"
ACM20150,54:52.5,"['START', 'FINISH', 'JOIN']","[0, 368, 0]"
ACM20150,55:15.2,"['PAUSE', 'PAUSE', 'START', 'FINISH', 'JOIN', 'JOIN']","[4930, 3639, 0, 4938, 0, 8]"
MATH10250,02:37.7,"['FINISH', 'PAUSE', 'JOIN', 'START']","[2434, 698, 0, 0]"
ECON20040,07:18.0,"['JOIN', 'START', 'FINISH']","[0, 0, 3471]"
MATH20300,14:22.2,"['PAUSE', 'JOIN', 'START', 'FINISH']","[1, 0, 0, 6724]"
MATH00030,14:48.6,"['START', 'PAUSE', 'FINISH', 'PAUSE', 'JOIN']","[0, 1886, 3214, 1201, 0]"
MEEN10030,46:27.2,"['FINISH', 'START', 'PAUSE', 'JOIN']","[1254, 0, 5, 0]"
MEEN20010,05:59.3,"['FINISH', 'JOIN', 'START']","[329, 0, 0]"
MATH00030,08:44.9,"['PAUSE', 'FINISH', 'JOIN', 'JOIN', 'START']","[30, 3341, 28, 0, 0]"
MATH10340,11:57.0,"['JOIN', 'START', 'FINISH']","[0, 0, 543]"
FOR20100,21:44.0,"['FINISH', 'START', 'JOIN']","[301, 0, 0]"
MATH10200,27:10.7,"['FINISH', 'JOIN', 'START']","[955, 0, 0]"
MATH20300,27:36.1,"['FINISH', 'JOIN', 'PAUSE', 'START']","[2244, 0, 2133, 0]"
MST10040,43:41.7,"['FINISH', 'JOIN', 'START']","[1686, 0, 0]"
MATH10290,28:38.6,"['START', 'PAUSE', 'FINISH', 'JOIN']","[0, 1, 6068, 0]"
MATH20150,34:50.8,"['JOIN', 'PAUSE', 'START', 'FINISH', 'JOIN']","[0, 1, 0, 5711, 0]"
ACM20150,40:02.3,"['START', 'PAUSE', 'JOIN', 'JOIN', 'PAUSE', 'LEAVE', 'FINISH']","[0, 2, 0, 5238, 5240, 5612, 6011]"
MATH10250,40:20.4,"['START', 'FINISH', 'PAUSE', 'JOIN']","[0, 5477, 598, 0]"
MATH20060,40:32.0,"['START', 'JOIN', 'FINISH', 'PAUSE']","[0, 0, 1974, 2]"
MATH10200,07:46.3,"['JOIN', 'START', 'FINISH']","[0, 0, 3280]"
MATH20300,10:53.5,"['JOIN', 'PAUSE', 'FINISH', 'JOIN', 'START', 'JOIN']","[0, 2501, 9354, 0, 0, 0]"
FOR20100,35:15.9,"['FINISH', 'JOIN', 'START']","[1800, 0, 0]"
MATH20300,03:14.2,"['FINISH', 'START', 'JOIN']","[5308, 0, 0]"
MATH10230,03:17.4,"['FINISH', 'JOIN', 'START']","[342, 0, 0]"
MATH10200,06:27.8,"['START', 'PAUSE', 'JOIN', 'FINISH', 'TRANSFER']","[0, 880, 0, 16232, 16229]"
MATH10200,10:59.9,"['FINISH', 'START', 'JOIN', 'PAUSE']","[7016, 0, 0, 5740]"
MATH10030,21:41.2,"['START', 'JOIN', 'FINISH']","[0, 0, 1103]"
ACM20150,40:47.0,"['FINISH', 'TRANSFER', 'START', 'PAUSE', 'JOIN', 'PAUSE']","[14193, 14191, 0, 413, 0, 1592]"
ACM20150,49:02.7,"['JOIN', 'FINISH', 'TRANSFER', 'START', 'PAUSE']","[0, 13689, 13685, 0, 578]"
FOR20100,08:57.1,"['JOIN', 'JOIN', 'FINISH', 'START', 'JOIN']","[24, 0, 728, 0, 28]"
PHYC10150,22:30.1,"['PAUSE', 'JOIN', 'FINISH', 'TRANSFER', 'START']","[86, 0, 1314, 588, 0]"
MATH10290,24:57.6,"['START', 'PAUSE', 'FINISH', 'JOIN']","[0, 570, 12751, 0]"
MATH20060,45:09.4,"['START', 'FINISH', 'JOIN']","[0, 1310, 0]"
MATH10290,50:42.4,"['JOIN', 'START', 'FINISH']","[0, 0, 827]"
MATH10130,02:29.8,"['JOIN', 'FINISH', 'START']","[0, 688, 0]"
MATH10200,04:45.2,"['PAUSE', 'JOIN', 'START', 'FINISH', 'TRANSFER']","[84, 0, 0, 18789, 18787]"
STAT20070,09:08.5,"['JOIN', 'START', 'PAUSE', 'FINISH', 'JOIN']","[31, 0, 1096, 10152, 0]"
MATH20300,09:52.6,"['PAUSE', 'FINISH', 'TRANSFER', 'TRANSFER', 'PAUSE', 'START', 'JOIN']","[5755, 18489, 4489, 18486, 474, 0, 0]"
MATH10290,14:48.0,"['START', 'JOIN', 'FINISH']","[0, 0, 897]"
MATH10200,18:07.9,"['JOIN', 'START', 'FINISH']","[0, 0, 1842]"
MATH10340,30:07.6,"['START', 'FINISH', 'JOIN']","[0, 220, 0]"
MATH10200,34:11.5,"['FINISH', 'START', 'JOIN']","[444, 0, 0]"
MATH10030,43:11.1,"['FINISH', 'START', 'JOIN']","[1016, 0, 0]"
MATH10230,56:20.7,"['JOIN', 'FINISH', 'JOIN', 'START']","[547, 1955, 0, 0]"
STAT20070,07:56.4,"['PAUSE', 'JOIN', 'START', 'FINISH']","[283, 0, 0, 6619]"
ACM20150,11:56.6,"['JOIN', 'FINISH', 'START']","[0, 1370, 0]"
ACM20150,13:35.3,"['JOIN', 'START', 'PAUSE', 'PAUSE', 'FINISH']","[0, 0, 15, 6271, 6291]"
ECON10030,29:50.2,"['START', 'FINISH', 'JOIN']","[0, 545, 0]"
MATH10290,36:27.6,"['FINISH', 'JOIN', 'START']","[2052, 0, 0]"
STAT20070,39:18.3,"['FINISH', 'JOIN', 'START']","[771, 0, 0]"
MATH10340,52:26.6,"['START', 'FINISH', 'JOIN']","[0, 1513, 0]"
ACM20150,53:39.1,"['PAUSE', 'PAUSE', 'JOIN', 'START', 'TRANSFER', 'FINISH']","[1177, 519, 0, 0, 12267, 12278]"
STAT20070,14:48.3,"['JOIN', 'JOIN', 'FINISH', 'START']","[0, 0, 4509, 0]"
MATH10290,28:37.7,"['START', 'PAUSE', 'JOIN', 'FINISH']","[0, 1890, 0, 6146]"
STAT20070,57:55.2,"['FINISH', 'TRANSFER', 'START', 'PAUSE', 'PAUSE', 'JOIN', 'TRANSFER']","[8438, 8434, 0, 2, 3941, 0, 152]"
MATH10340,02:40.1,"['FINISH', 'JOIN', 'PAUSE', 'TRANSFER', 'START']","[8146, 0, 638, 8142, 0]"
MATH10290,08:33.3,"['JOIN', 'START', 'FINISH']","[0, 0, 2900]"
MATH00030,16:24.6,"['JOIN', 'START', 'FINISH']","[0, 0, 2260]"
MATH20060,37:50.1,"['FINISH', 'START', 'JOIN']","[3644, 0, 0]"
