times,year,month,date,academic_year,semester,week,weekday,hour,events,subject,student_level,number_of_tutors
"[0, 0, 1940]",2017,5,6,2016/2017,2,12,6,20,"['JOIN', 'START', 'FINISH']",MIS,2,#N/A
"[0, 147, 0, 1954]",2017,5,6,2016/2017,2,12,6,20,"['JOIN', 'PAUSE', 'START', 'FINISH']",STAT,2,#N/A
"[0, 1720, 0]",2017,5,6,2016/2017,2,12,6,20,"['START', 'FINISH', 'JOIN']",MATH,1,#N/A
"[227, 0, 0]",2017,5,6,2016/2017,2,12,6,22,"['FINISH', 'JOIN', 'START']",MST,1,#N/A
"[0, 0, 148]",2017,5,6,2016/2017,2,12,6,22,"['JOIN', 'START', 'FINISH']",MATH,1,#N/A
"[0, 5, 0, 7688]",2017,5,7,2016/2017,2,12,7,19,"['JOIN', 'PAUSE', 'START', 'FINISH']",ECON,2,#N/A
"[7266, 6705, 0, 0, 2807]",2017,5,7,2016/2017,2,12,7,19,"['FINISH', 'PAUSE', 'START', 'JOIN', 'PAUSE']",MST,1,#N/A
"[0, 4736, 0, 1]",2017,5,7,2016/2017,2,12,7,19,"['JOIN', 'FINISH', 'START', 'PAUSE']",MATH,1,#N/A
"[0, 636, 0]",2017,5,8,2016/2017,2,13,1,15,"['JOIN', 'FINISH', 'START']",MATH,1,3
"[1927, 0, 0, 23, 2145]",2017,5,8,2016/2017,2,13,1,19,"['TRANSFER', 'JOIN', 'START', 'PAUSE', 'FINISH']",MATH,1,#N/A
"[2564, 0, 0, 8, 2565]",2017,5,8,2016/2017,2,13,1,19,"['TRANSFER', 'JOIN', 'START', 'PAUSE', 'FINISH']",MATH,1,#N/A
"[0, 2215, 2210, 11, 0, 2491]",2017,5,8,2016/2017,2,13,1,19,"['START', 'PAUSE', 'TRANSFER', 'PAUSE', 'JOIN', 'FINISH']",ECON,2,#N/A
"[2496, 0, 2494, 0, 14]",2017,5,8,2016/2017,2,13,1,19,"['FINISH', 'JOIN', 'TRANSFER', 'START', 'PAUSE']",MATH,1,#N/A
"[0, 2448, 2446, 12, 0]",2017,5,8,2016/2017,2,13,1,19,"['START', 'FINISH', 'TRANSFER', 'PAUSE', 'JOIN']",MST,1,#N/A
"[0, 2125, 0, 2374, 10]",2017,5,8,2016/2017,2,13,1,19,"['START', 'TRANSFER', 'JOIN', 'FINISH', 'PAUSE']",MIS,2,#N/A
"[0, 12, 0, 2376, 2374]",2017,5,8,2016/2017,2,13,1,19,"['JOIN', 'PAUSE', 'START', 'FINISH', 'TRANSFER']",MATH,1,#N/A
"[2023, 12, 681, 0, 1929, 0, 815]",2017,5,8,2016/2017,2,13,1,19,"['FINISH', 'PAUSE', 'PAUSE', 'JOIN', 'TRANSFER', 'START', 'PAUSE']",MATH,1,#N/A
"[2255, 2261, 0, 11, 1055, 0]",2017,5,8,2016/2017,2,13,1,19,"['TRANSFER', 'FINISH', 'START', 'PAUSE', 'PAUSE', 'JOIN']",MST,1,#N/A
"[0, 0, 2270, 13, 2266]",2017,5,8,2016/2017,2,13,1,19,"['JOIN', 'START', 'FINISH', 'PAUSE', 'TRANSFER']",MATH,1,#N/A
"[0, 315, 0]",2017,5,8,2016/2017,2,13,1,22,"['START', 'FINISH', 'JOIN']",MATH,1,#N/A
"[0, 223, 0, 328, 1, 269, 8295]",2017,5,9,2016/2017,2,13,2,17,"['START', 'PAUSE', 'JOIN', 'PAUSE', 'PAUSE', 'PAUSE', 'FINISH']",STAT,2,2
"[325, 276, 1, 0, 8076, 0]",2017,5,9,2016/2017,2,13,2,17,"['PAUSE', 'PAUSE', 'PAUSE', 'JOIN', 'FINISH', 'START']",STAT,2,2
"[8558, 0, 1, 0, 313, 221]",2017,5,9,2016/2017,2,13,2,17,"['FINISH', 'JOIN', 'PAUSE', 'START', 'PAUSE', 'PAUSE']",STAT,2,2
"[0, 0, 1, 8371, 276]",2017,5,9,2016/2017,2,13,2,17,"['START', 'JOIN', 'PAUSE', 'FINISH', 'PAUSE']",STAT,2,2
"[7691, 201, 8257, 1, 0, 175, 0]",2017,5,9,2016/2017,2,13,2,17,"['PAUSE', 'PAUSE', 'FINISH', 'PAUSE', 'START', 'PAUSE', 'JOIN']",STAT,1,2
"[2, 7629, 0, 0, 230]",2017,5,9,2016/2017,2,13,2,17,"['PAUSE', 'FINISH', 'JOIN', 'START', 'PAUSE']",STAT,1,2
"[2, 7610, 0, 152, 0]",2017,5,9,2016/2017,2,13,2,17,"['PAUSE', 'FINISH', 'START', 'PAUSE', 'JOIN']",MIS,2,2
"[177, 2, 0, 7787, 0]",2017,5,9,2016/2017,2,13,2,17,"['PAUSE', 'PAUSE', 'JOIN', 'FINISH', 'START']",MATH,1,2
"[0, 0, 475]",2017,5,10,2016/2017,2,13,3,21,"['START', 'JOIN', 'FINISH']",STAT,2,#N/A
"[860, 0, 0]",2017,5,10,2016/2017,2,13,3,21,"['FINISH', 'START', 'JOIN']",STAT,2,#N/A
"[0, 0, 122]",2017,5,10,2016/2017,2,13,3,22,"['JOIN', 'START', 'FINISH']",STAT,2,#N/A
"[0, 0, 26]",2017,5,10,2016/2017,2,13,3,22,"['JOIN', 'START', 'FINISH']",MATH,2,#N/A
"[1183, 58, 0, 0]",2017,5,11,2016/2017,2,13,4,9,"['FINISH', 'PAUSE', 'JOIN', 'START']",STAT,2,#N/A
"[0, 912, 0]",2017,5,11,2016/2017,2,13,4,9,"['START', 'FINISH', 'JOIN']",MATH,1,#N/A
"[0, 228, 0]",2017,5,11,2016/2017,2,13,4,10,"['JOIN', 'FINISH', 'START']",MATH,2,3
"[575, 0, 0]",2017,5,11,2016/2017,2,13,4,10,"['FINISH', 'JOIN', 'START']",STAT,2,3
"[0, 389, 0]",2017,5,11,2016/2017,2,13,4,10,"['START', 'FINISH', 'JOIN']",STAT,2,3
"[0, 77, 0]",2017,5,11,2016/2017,2,13,4,23,"['JOIN', 'FINISH', 'START']",STAT,2,#N/A
"[0, 0, 11]",2017,5,11,2016/2017,2,13,4,23,"['START', 'JOIN', 'FINISH']",STAT,2,#N/A
"[1802, 3878, 0, 0, 4166]",2017,5,12,2016/2017,2,13,5,14,"['PAUSE', 'PAUSE', 'START', 'JOIN', 'FINISH']",MATH,1,#N/A
"[2335, 1770, 0, 0]",2017,5,12,2016/2017,2,13,5,15,"['FINISH', 'PAUSE', 'JOIN', 'START']",STAT,2,#N/A
"[1441, 0, 0]",2017,5,15,2016/2017,2,14,1,15,"['FINISH', 'JOIN', 'START']",MST,1,3
"[0, 203, 0]",2017,5,15,2016/2017,2,14,1,15,"['START', 'FINISH', 'JOIN']",MATH,2,3
"[0, 252, 0]",2017,5,17,2016/2017,2,14,3,18,"['START', 'FINISH', 'JOIN']",MST,1,1
"[0, 0, 699, 704]",2017,7,10,2016/2017,3,1,1,2,"['START', 'JOIN', 'LEAVE', 'FINISH']",MATH,1,#N/A
"[4210, 4203, 0, 0]",2017,8,30,2016/2017,3,8,3,10,"['FINISH', 'LEAVE', 'JOIN', 'START']",MST,1,#N/A
"[1146, 402, 846, 0, 0]",2017,9,8,2017/2018,1,1,5,12,"['FINISH', 'JOIN', 'LEAVE', 'START', 'JOIN']",MST,2,2
"[15, 319, 0, 0]",2017,9,8,2017/2018,1,1,5,13,"['PAUSE', 'FINISH', 'START', 'JOIN']",ACM,2,#N/A
"[979, 0, 0]",2017,9,13,2017/2018,1,2,3,15,"['FINISH', 'JOIN', 'START']",ACM,1,4
"[0, 6850, 0, 230, 2001]",2017,9,13,2017/2018,1,2,3,15,"['START', 'FINISH', 'JOIN', 'PAUSE', 'PAUSE']",PHYC,1,4
"[9449, 0, 0, 9743, 661]",2017,9,13,2017/2018,1,2,3,15,"['PAUSE', 'START', 'JOIN', 'FINISH', 'PAUSE']",ACM,1,4
"[4882, 592, 0, 0]",2017,9,13,2017/2018,1,2,3,15,"['FINISH', 'PAUSE', 'JOIN', 'START']",MST,1,4
"[67, 2514, 0, 6933, 577, 0]",2017,9,13,2017/2018,1,2,3,16,"['PAUSE', 'PAUSE', 'JOIN', 'FINISH', 'TRANSFER', 'START']",MATH,1,4
"[0, 6988, 634, 2806, 0]",2017,9,13,2017/2018,1,2,3,16,"['START', 'FINISH', 'PAUSE', 'PAUSE', 'JOIN']",MATH,1,4
"[1, 2861, 0, 0]",2017,9,13,2017/2018,1,2,3,16,"['PAUSE', 'FINISH', 'JOIN', 'START']",ACM,1,4
"[4409, 0, 0, 13, 0]",2017,9,13,2017/2018,1,2,3,16,"['FINISH', 'JOIN', 'JOIN', 'PAUSE', 'START']",MATH,1,4
"[2892, 0, 0]",2017,9,13,2017/2018,1,2,3,17,"['FINISH', 'START', 'JOIN']",ACM,1,4
"[2, 0, 8100, 5176, 7199, 10421, 10612, 10435, 0, 7198, 7180]",2017,9,14,2017/2018,1,2,4,14,"['PAUSE', 'JOIN', 'TRANSFER', 'PAUSE', 'PAUSE', 'PAUSE', 'FINISH', 'TRANSFER', 'START', 'TRANSFER', 'PAUSE']",MATH,2,4
"[0, 0, 7252, 5165, 0, 10]",2017,9,14,2017/2018,1,2,4,14,"['JOIN', 'JOIN', 'FINISH', 'PAUSE', 'START', 'PAUSE']",STAT,2,4
"[0, 695, 0, 4639]",2017,9,14,2017/2018,1,2,4,15,"['JOIN', 'PAUSE', 'START', 'FINISH']",MATH,1,3
"[0, 0, 370]",2017,9,14,2017/2018,1,2,4,15,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[0, 0, 211]",2017,9,14,2017/2018,1,2,4,15,"['JOIN', 'START', 'FINISH']",MATH,2,3
"[513, 0, 0]",2017,9,14,2017/2018,1,2,4,15,"['FINISH', 'START', 'JOIN']",MEEN,1,3
"[0, 0, 1215, 1638]",2017,9,14,2017/2018,1,2,4,16,"['JOIN', 'START', 'PAUSE', 'FINISH']",MST,1,4
"[4419, 19, 259, 0, 0, 4666, 0, 0, 0]",2017,9,18,2017/2018,1,3,1,10,"['PAUSE', 'PAUSE', 'PAUSE', 'JOIN', 'START', 'FINISH', 'JOIN', 'JOIN', 'JOIN']",MATH,1,3
"[0, 0, 859]",2017,9,18,2017/2018,1,3,1,11,"['JOIN', 'START', 'FINISH']",MATH000,0,3
"[0, 2663, 0]",2017,9,18,2017/2018,1,3,1,11,"['START', 'FINISH', 'JOIN']",ACM,1,3
"[3494, 0, 0]",2017,9,18,2017/2018,1,3,1,11,"['FINISH', 'START', 'JOIN']",MST,2,3
"[11, 0, 0]",2017,9,18,2017/2018,1,3,1,11,"['FINISH', 'JOIN', 'START']",BIOL000,0,3
"[0, 3396, 7971, 3194, 0, 5075]",2017,9,18,2017/2018,1,3,1,11,"['START', 'PAUSE', 'FINISH', 'PAUSE', 'JOIN', 'PAUSE']",SCI000,0,3
"[6577, 0, 0, 4426, 552]",2017,9,18,2017/2018,1,3,1,12,"['FINISH', 'JOIN', 'START', 'PAUSE', 'PAUSE']",BMOL,2,4
"[0, 895, 0]",2017,9,18,2017/2018,1,3,1,12,"['START', 'FINISH', 'JOIN']",MATH000,0,4
"[0, 4782, 0, 0]",2017,9,18,2017/2018,1,3,1,12,"['JOIN', 'FINISH', 'JOIN', 'START']",MATH,1,4
"[0, 0, 484]",2017,9,18,2017/2018,1,3,1,12,"['JOIN', 'START', 'FINISH']",MATH000,0,4
"[0, 0, 1285]",2017,9,18,2017/2018,1,3,1,13,"['START', 'JOIN', 'FINISH']",ACM,2,4
"[0, 1485, 4130, 2722, 0]",2017,9,18,2017/2018,1,3,1,13,"['JOIN', 'PAUSE', 'FINISH', 'PAUSE', 'START']",MATH,1,4
"[3666, 0, 3554, 72, 3560, 0, 7198, 0, 6325, 0, 0]",2017,9,18,2017/2018,1,3,1,13,"['PAUSE', 'START', 'PAUSE', 'PAUSE', 'PAUSE', 'JOIN', 'FINISH', 'JOIN', 'PAUSE', 'JOIN', 'JOIN']",MATH,2,4
"[37, 0, 0, 5, 19170, 19167]",2017,9,18,2017/2018,1,3,1,14,"['PAUSE', 'START', 'JOIN', 'PAUSE', 'FINISH', 'TRANSFER']",MATH000,0,4
"[0, 140, 0, 485, 651]",2017,9,18,2017/2018,1,3,1,15,"['START', 'PAUSE', 'JOIN', 'PAUSE', 'FINISH']",MATH,2,4
"[5000, 0, 0]",2017,9,18,2017/2018,1,3,1,15,"['FINISH', 'START', 'JOIN']",MATH,1,4
"[0, 0, 1814]",2017,9,18,2017/2018,1,3,1,16,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[2159, 0, 0]",2017,9,18,2017/2018,1,3,1,16,"['FINISH', 'JOIN', 'START']",ACM,1,3
"[6293, 5873, 0, 0]",2017,9,18,2017/2018,1,3,1,18,"['FINISH', 'PAUSE', 'JOIN', 'START']",ACM,1,1
"[0, 274, 2, 0]",2017,9,18,2017/2018,1,3,1,19,"['START', 'FINISH', 'PAUSE', 'JOIN']",MATH,2,1
"[0, 876, 0, 9643, 6224]",2017,9,19,2017/2018,1,3,2,10,"['START', 'PAUSE', 'JOIN', 'FINISH', 'PAUSE']",MATH,2,3
"[0, 1183, 0, 2099]",2017,9,19,2017/2018,1,3,2,10,"['START', 'PAUSE', 'JOIN', 'FINISH']",ACM,1,3
"[0, 630, 0]",2017,9,19,2017/2018,1,3,2,10,"['JOIN', 'FINISH', 'START']",MATH,1,3
"[6912, 6171, 85, 0, 0]",2017,9,19,2017/2018,1,3,2,10,"['FINISH', 'PAUSE', 'PAUSE', 'JOIN', 'START']",MATH,2,3
"[1799, 0, 0]",2017,9,19,2017/2018,1,3,2,10,"['FINISH', 'JOIN', 'START']",MATH,1,3
"[0, 0, 10, 1800]",2017,9,19,2017/2018,1,3,2,11,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,3
"[697, 0, 0]",2017,9,19,2017/2018,1,3,2,11,"['FINISH', 'START', 'JOIN']",FOR,2,3
"[5366, 0, 0]",2017,9,19,2017/2018,1,3,2,11,"['FINISH', 'JOIN', 'START']",MATH,1,3
"[592, 0, 0]",2017,9,19,2017/2018,1,3,2,12,"['FINISH', 'JOIN', 'START']",MST,1,4
"[503, 0, 0, 1]",2017,9,19,2017/2018,1,3,2,12,"['FINISH', 'START', 'JOIN', 'PAUSE']",MATH,1,4
"[5524, 5974, 1268, 0, 0, 2192]",2017,9,19,2017/2018,1,3,2,12,"['PAUSE', 'FINISH', 'PAUSE', 'JOIN', 'START', 'TRANSFER']",MATH,1,4
"[0, 0, 1757]",2017,9,19,2017/2018,1,3,2,13,"['JOIN', 'START', 'FINISH']",MATH,1,4
"[2151, 0, 0, 1037]",2017,9,19,2017/2018,1,3,2,13,"['FINISH', 'JOIN', 'START', 'PAUSE']",MATH,2,4
"[0, 0, 1005]",2017,9,19,2017/2018,1,3,2,13,"['JOIN', 'START', 'FINISH']",MATH,2,4
"[0, 2083, 0]",2017,9,19,2017/2018,1,3,2,14,"['JOIN', 'FINISH', 'START']",MATH,2,4
"[0, 723, 0]",2017,9,19,2017/2018,1,3,2,14,"['START', 'FINISH', 'JOIN']",MATH,1,4
"[1291, 0, 0]",2017,9,19,2017/2018,1,3,2,15,"['FINISH', 'START', 'JOIN']",MATH,1,4
"[7229, 0, 0]",2017,9,19,2017/2018,1,3,2,15,"['FINISH', 'JOIN', 'START']",MATH,1,4
"[0, 3315, 0]",2017,9,19,2017/2018,1,3,2,15,"['START', 'FINISH', 'JOIN']",MST,1,4
"[4160, 0, 0]",2017,9,19,2017/2018,1,3,2,16,"['FINISH', 'START', 'JOIN']",MATH,1,3
"[0, 605, 0]",2017,9,19,2017/2018,1,3,2,18,"['START', 'FINISH', 'JOIN']",ACM,2,1
"[458, 0, 0]",2017,9,20,2017/2018,1,3,3,10,"['FINISH', 'JOIN', 'START']",MATH,1,3
"[1523, 0, 0]",2017,9,20,2017/2018,1,3,3,10,"['FINISH', 'START', 'JOIN']",MATH,1,3
"[0, 0, 5286, 0]",2017,9,20,2017/2018,1,3,3,11,"['JOIN', 'JOIN', 'FINISH', 'START']",MEEN,1,4
"[2, 0, 0, 4540]",2017,9,20,2017/2018,1,3,3,11,"['PAUSE', 'START', 'JOIN', 'FINISH']",MATH,2,4
"[4078, 0, 0, 5]",2017,9,20,2017/2018,1,3,3,11,"['FINISH', 'START', 'JOIN', 'PAUSE']",MATH,1,4
"[201, 0, 0, 352]",2017,9,20,2017/2018,1,3,3,11,"['PAUSE', 'JOIN', 'START', 'FINISH']",MATH,1,4
"[2841, 0, 0]",2017,9,20,2017/2018,1,3,3,12,"['FINISH', 'START', 'JOIN']",MATH,1,4
"[0, 0, 283]",2017,9,20,2017/2018,1,3,3,12,"['START', 'JOIN', 'FINISH']",ACM,1,4
"[7503, 7720, 333, 0, 0, 7498, 7494]",2017,9,20,2017/2018,1,3,3,12,"['PAUSE', 'FINISH', 'PAUSE', 'START', 'JOIN', 'PAUSE', 'TRANSFER']",MEEN,1,4
"[0, 1389, 0]",2017,9,20,2017/2018,1,3,3,12,"['JOIN', 'FINISH', 'START']",MATH,1,4
"[0, 0, 2020]",2017,9,20,2017/2018,1,3,3,12,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[773, 2412, 0, 0]",2017,9,20,2017/2018,1,3,3,12,"['PAUSE', 'FINISH', 'START', 'JOIN']",ACM,1,4
"[646, 0, 0, 0]",2017,9,20,2017/2018,1,3,3,13,"['FINISH', 'START', 'JOIN', 'JOIN']",MST,1,2
"[2, 0, 230, 0]",2017,9,20,2017/2018,1,3,3,13,"['PAUSE', 'JOIN', 'FINISH', 'START']",PHYC,1,2
"[0, 2001, 0]",2017,9,20,2017/2018,1,3,3,14,"['START', 'FINISH', 'JOIN']",ACM,1,3
"[0, 2104, 1404, 1252, 0, 4]",2017,9,20,2017/2018,1,3,3,14,"['START', 'FINISH', 'PAUSE', 'PAUSE', 'JOIN', 'PAUSE']",ECON,1,3
"[649, 0, 0, 8623, 48, 171, 1108]",2017,9,20,2017/2018,1,3,3,14,"['PAUSE', 'JOIN', 'START', 'FINISH', 'PAUSE', 'PAUSE', 'PAUSE']",CHEM,2,3
"[0, 801, 0, 1249]",2017,9,20,2017/2018,1,3,3,15,"['JOIN', 'PAUSE', 'START', 'FINISH']",MATH,1,4
"[0, 0, 3310]",2017,9,20,2017/2018,1,3,3,15,"['START', 'JOIN', 'FINISH']",MST,1,4
"[4363, 0, 3678, 0]",2017,9,20,2017/2018,1,3,3,15,"['FINISH', 'START', 'PAUSE', 'JOIN']",MATH000,0,4
"[5300, 1327, 3894, 2308, 718, 0, 720, 0]",2017,9,20,2017/2018,1,3,3,16,"['FINISH', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'START']",MATH000,0,4
"[0, 1926, 0, 2303, 2701]",2017,9,20,2017/2018,1,3,3,16,"['JOIN', 'PAUSE', 'START', 'PAUSE', 'FINISH']",MATH,1,4
"[5496, 0, 5485, 3734, 1414, 0, 5063]",2017,9,20,2017/2018,1,3,3,16,"['FINISH', 'JOIN', 'TRANSFER', 'PAUSE', 'PAUSE', 'START', 'PAUSE']",MATH,2,4
"[0, 0, 259, 509]",2017,9,20,2017/2018,1,3,3,16,"['JOIN', 'START', 'PAUSE', 'FINISH']",MATH000,0,4
"[0, 0, 3660]",2017,9,20,2017/2018,1,3,3,17,"['JOIN', 'START', 'FINISH']",MATH,2,4
"[449, 0, 0]",2017,9,21,2017/2018,1,3,4,10,"['FINISH', 'START', 'JOIN']",PHYC,1,2
"[537, 0, 3682, 0, 64]",2017,9,21,2017/2018,1,3,4,10,"['PAUSE', 'JOIN', 'FINISH', 'START', 'PAUSE']",MATH,2,2
"[0, 4034, 1115, 3212, 2434, 0]",2017,9,21,2017/2018,1,3,4,10,"['JOIN', 'FINISH', 'PAUSE', 'PAUSE', 'PAUSE', 'START']",MATH,1,2
"[0, 1, 2523, 0]",2017,9,21,2017/2018,1,3,4,10,"['JOIN', 'PAUSE', 'FINISH', 'START']",ACM,1,2
"[0, 6247, 0, 2810, 4945, 909, 4279, 0]",2017,9,21,2017/2018,1,3,4,10,"['JOIN', 'FINISH', 'START', 'PAUSE', 'PAUSE', 'PAUSE', 'PAUSE', 'JOIN']",MATH,1,2
"[83, 0, 0, 9886]",2017,9,21,2017/2018,1,3,4,10,"['PAUSE', 'JOIN', 'START', 'FINISH']",MATH,2,2
"[0, 1, 2313, 0]",2017,9,21,2017/2018,1,3,4,10,"['START', 'PAUSE', 'FINISH', 'JOIN']",MATH,1,2
"[0, 3872, 0, 0, 450]",2017,9,21,2017/2018,1,3,4,10,"['START', 'FINISH', 'JOIN', 'JOIN', 'PAUSE']",ACM,1,2
"[1682, 385, 2133, 2013, 0, 2039, 0]",2017,9,21,2017/2018,1,3,4,10,"['PAUSE', 'PAUSE', 'FINISH', 'PAUSE', 'JOIN', 'PAUSE', 'START']",MST,1,2
"[0, 0, 5852]",2017,9,21,2017/2018,1,3,4,11,"['START', 'JOIN', 'FINISH']",ACM,2,3
"[0, 0, 2716, 908]",2017,9,21,2017/2018,1,3,4,11,"['JOIN', 'START', 'FINISH', 'PAUSE']",MST,1,3
"[593, 0, 0]",2017,9,21,2017/2018,1,3,4,11,"['FINISH', 'JOIN', 'START']",ACM,1,3
"[3, 0, 0, 10777, 10782]",2017,9,21,2017/2018,1,3,4,12,"['PAUSE', 'JOIN', 'START', 'TRANSFER', 'FINISH']",ACC,2,3
"[4803, 0, 0]",2017,9,21,2017/2018,1,3,4,12,"['FINISH', 'JOIN', 'START']",ACM,2,3
"[177, 0, 0]",2017,9,21,2017/2018,1,3,4,12,"['FINISH', 'START', 'JOIN']",PHYC,1,3
"[0, 0, 1195]",2017,9,21,2017/2018,1,3,4,13,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[482, 0, 0]",2017,9,21,2017/2018,1,3,4,14,"['FINISH', 'JOIN', 'START']",MATH000,0,4
"[0, 0, 293]",2017,9,21,2017/2018,1,3,4,14,"['JOIN', 'START', 'FINISH']",PHYC,1,4
"[0, 733, 0]",2017,9,21,2017/2018,1,3,4,14,"['START', 'FINISH', 'JOIN']",PHYC,1,4
"[0, 0, 4067, 0]",2017,9,21,2017/2018,1,3,4,14,"['START', 'JOIN', 'FINISH', 'JOIN']",MATH000,0,4
"[0, 0, 2093]",2017,9,21,2017/2018,1,3,4,15,"['JOIN', 'START', 'FINISH']",MST,1,3
"[0, 0, 306]",2017,9,21,2017/2018,1,3,4,15,"['START', 'JOIN', 'FINISH']",MST,1,3
"[9779, 13057, 10621, 971, 0, 696, 1525, 303, 1233, 663, 0, 1075, 4]",2017,9,21,2017/2018,1,3,4,15,"['TRANSFER', 'FINISH', 'PAUSE', 'PAUSE', 'JOIN', 'PAUSE', 'PAUSE', 'PAUSE', 'PAUSE', 'TRANSFER', 'START', 'PAUSE', 'PAUSE']",MATH,2,3
"[0, 0, 1021]",2017,9,21,2017/2018,1,3,4,15,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[2794, 0, 0]",2017,9,21,2017/2018,1,3,4,16,"['FINISH', 'JOIN', 'START']",MST,1,4
"[0, 506, 0]",2017,9,21,2017/2018,1,3,4,16,"['JOIN', 'FINISH', 'START']",PHYC,1,4
"[0, 0, 1706]",2017,9,21,2017/2018,1,3,4,16,"['JOIN', 'START', 'FINISH']",MATH,2,4
"[0, 1729, 0]",2017,9,21,2017/2018,1,3,4,17,"['JOIN', 'FINISH', 'START']",MATH,1,2
"[0, 809, 0, 2678]",2017,9,21,2017/2018,1,3,4,18,"['START', 'PAUSE', 'JOIN', 'FINISH']",MATH,2,1
"[0, 0, 85]",2017,9,21,2017/2018,1,3,4,19,"['JOIN', 'START', 'FINISH']",MATH,2,1
"[90, 0, 0]",2017,9,21,2017/2018,1,3,4,19,"['FINISH', 'JOIN', 'START']",ACM,2,1
"[4771, 1206, 0, 0, 4898]",2017,9,22,2017/2018,1,3,5,10,"['PAUSE', 'PAUSE', 'START', 'JOIN', 'FINISH']",MST,1,2
"[0, 1, 0, 4485]",2017,9,22,2017/2018,1,3,5,10,"['START', 'PAUSE', 'JOIN', 'FINISH']",ACM,2,2
"[0, 0, 0, 8902, 7470, 0, 2332]",2017,9,22,2017/2018,1,3,5,10,"['JOIN', 'START', 'JOIN', 'FINISH', 'PAUSE', 'JOIN', 'PAUSE']",PSY,2,2
"[0, 0, 0, 0, 0, 0, 10530, 1]",2017,9,22,2017/2018,1,3,5,11,"['JOIN', 'JOIN', 'START', 'JOIN', 'JOIN', 'JOIN', 'FINISH', 'PAUSE']",MATH,2,2
"[2021, 0, 0, 1]",2017,9,22,2017/2018,1,3,5,11,"['FINISH', 'START', 'JOIN', 'PAUSE']",PHYC,1,2
"[0, 802, 0, 2]",2017,9,22,2017/2018,1,3,5,11,"['START', 'FINISH', 'JOIN', 'PAUSE']",MEEN,2,2
"[0, 0, 1141]",2017,9,22,2017/2018,1,3,5,11,"['JOIN', 'START', 'FINISH']",STAT,1,2
"[3, 5399, 0, 0]",2017,9,22,2017/2018,1,3,5,12,"['PAUSE', 'FINISH', 'START', 'JOIN']",ACM,2,2
"[0, 0, 524, 3580]",2017,9,22,2017/2018,1,3,5,12,"['START', 'JOIN', 'PAUSE', 'FINISH']",MATH,2,2
"[683, 0, 0]",2017,9,22,2017/2018,1,3,5,12,"['FINISH', 'START', 'JOIN']",MST,1,2
"[0, 0, 1267]",2017,9,22,2017/2018,1,3,5,13,"['START', 'JOIN', 'FINISH']",MST,1,#N/A
"[1, 0, 2804, 2699, 0]",2017,9,22,2017/2018,1,3,5,13,"['PAUSE', 'START', 'FINISH', 'PAUSE', 'JOIN']",ECON,1,#N/A
"[0, 2441, 1, 2520, 0]",2017,9,22,2017/2018,1,3,5,13,"['JOIN', 'PAUSE', 'PAUSE', 'FINISH', 'START']",MATH,2,#N/A
"[0, 0, 39]",2017,9,22,2017/2018,1,3,5,13,"['JOIN', 'START', 'FINISH']",PHYC,1,#N/A
"[5468, 47, 0, 0]",2017,9,25,2017/2018,1,4,1,10,"['FINISH', 'PAUSE', 'START', 'JOIN']",MATH,2,3
"[609, 516, 0, 2307, 2356, 5983, 2210, 0]",2017,9,25,2017/2018,1,4,1,10,"['PAUSE', 'PAUSE', 'JOIN', 'PAUSE', 'PAUSE', 'FINISH', 'JOIN', 'START']",MST,1,3
"[1551, 0, 0]",2017,9,25,2017/2018,1,4,1,10,"['FINISH', 'START', 'JOIN']",MST,1,3
"[0, 0, 1810]",2017,9,25,2017/2018,1,4,1,10,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[7098, 409, 2806, 3797, 7107, 0, 0]",2017,9,25,2017/2018,1,4,1,11,"['TRANSFER', 'PAUSE', 'PAUSE', 'PAUSE', 'FINISH', 'JOIN', 'START']",MATH,1,3
"[0, 0, 3607, 1024]",2017,9,25,2017/2018,1,4,1,11,"['JOIN', 'START', 'FINISH', 'PAUSE']",MATH,1,3
"[0, 0, 0, 2079]",2017,9,25,2017/2018,1,4,1,11,"['JOIN', 'START', 'JOIN', 'FINISH']",MATH,1,3
"[2761, 1109, 0, 0]",2017,9,25,2017/2018,1,4,1,11,"['FINISH', 'PAUSE', 'START', 'JOIN']",MATH,1,3
"[1795, 0, 0]",2017,9,25,2017/2018,1,4,1,11,"['FINISH', 'START', 'JOIN']",ACM,1,3
"[6351, 1679, 0, 0, 6385]",2017,9,25,2017/2018,1,4,1,11,"['PAUSE', 'PAUSE', 'JOIN', 'START', 'FINISH']",MATH,1,3
"[4520, 0, 0]",2017,9,25,2017/2018,1,4,1,11,"['FINISH', 'START', 'JOIN']",MATH,1,3
"[0, 1433, 0, 0, 1425, 38]",2017,9,25,2017/2018,1,4,1,12,"['JOIN', 'FINISH', 'JOIN', 'START', 'TRANSFER', 'PAUSE']",ACM,2,4
